(184.377,28.937)    184.377083          28.937222           5.7                 
Bet_Cha             184.58625           -79.312222          4.26                
(184.447,-36.094)   184.447083          -36.093889          6.15                
(184.435,15.144)    184.434583          15.144167           6.34                
(184.538,-3.954)    184.537917          -3.954444           6.99                
(184.54,-3.949)     184.54              -3.948611           6.54                
Zet_Cru             184.60875           -64.003056          4.04                
(184.632,30.249)    184.631667          30.249167           6.23                
13_Vir              184.667917          -0.787222           5.9                 
(184.749,-55.143)   184.74875           -55.143056          5.0                 
(184.214,86.436)    184.214167          86.436111           6.33                
(184.759,26.008)    184.75875           26.007778           6.48                
8_Com               184.829583          23.034722           6.27                
(183.835,87.7)      183.834583          87.7                6.28                
(184.708,75.161)    184.707917          75.160556           5.38                
9_Com               184.873333          28.156944           6.33                
15Eta_Vir           184.976667          -0.666944           3.89                
3_CVn               184.952917          48.984167           5.29                
(185.045,-22.176)   185.044583          -22.175556          5.97                
(185.117,-65.843)   185.116667          -65.842778          6.21                
(185.082,26.619)    185.082083          26.619444           5.54                
(185.074,26.002)    185.07375           26.001944           6.15                
16_Vir              185.0875            3.3125              4.96                
5Zet_Crv            185.140417          -22.215833          5.21                
11_Com              185.179167          17.792778           4.74                
(185.172,27.055)    185.172083          27.054722           7.13                
(185.232,-13.566)   185.232083          -13.565556          5.14                
Eps_Cru             185.34              -60.401111          3.59                
70_UMa              185.211667          57.863889           5.55                
(185.49,-56.375)    185.489583          -56.374722          5.92                
Zet2Mus             185.530417          -67.521944          5.15                
Zet1Mus             185.549583          -68.3075            5.74                
(185.545,24.774)    185.545             24.773889           6.19                
(185.705,-57.676)   185.705417          -57.676111          5.39                
12_Com              185.62625           25.846111           4.81                
17_Vir              185.633333          5.305556            6.4                 
(186.406,-86.151)   186.40625           -86.150556          6.33                
(185.808,-67.632)   185.8075            -67.631667          6.36                
6_Crv               185.84              -24.840556          5.68                
(185.898,-35.413)   185.8975            -35.412778          5.32                
(185.904,-39.303)   185.90375           -39.303056          6.4                 
(185.937,-38.911)   185.937083          -38.911111          5.79                
4_CVn               185.945833          42.542778           6.06                
5_CVn               186.00625           51.562222           4.8                 
13_Com              186.077083          26.098611           5.18                
(186.186,-41.384)   186.18625           -41.384167          6.25                
(186.111,25.583)    186.11125           25.582778           6.42                
(186.322,-65.771)   186.322083          -65.770556          6.3                 
(186.285,-42.514)   186.285417          -42.514444          6.11                
(186.299,-11.61)    186.29875           -11.610278          5.95                
(186.327,-27.749)   186.326667          -27.749167          6.09                
(186.341,-35.186)   186.340833          -35.186389          5.73                
(186.313,23.926)    186.312917          23.926111           6.03                
71_UMa              186.263333          56.7775             5.81                
(186.277,63.803)    186.276667          63.802778           6.32                
6_CVn               186.462083          39.018611           5.02                
(186.629,-63.122)   186.62875           -63.1225            4.86                
Alp1Cru             186.649583          -63.099167          1.33                
Alp2Cru             186.652083          -63.099444          1.73                
(186.632,-51.451)   186.631667          -51.450833          4.82                
14_Com              186.600417          27.268333           4.95                
(186.701,-48.913)   186.700833          -48.913333          6.26                
(186.715,-32.83)    186.715417          -32.83              5.55                
(186.852,-63.789)   186.8525            -63.789167          6.0                 
15Gam_Com           186.734583          28.268333           4.36                
16_Com              186.747083          26.825556           5.0                 
(186.87,-58.992)    186.869583          -58.991944          5.5                 
(186.601,71.93)     186.600833          71.929722           6.24                
(186.925,8.61)      186.925417          8.610278            6.37                
(186.956,-16.632)   186.955833          -16.631944          6.35                
Sig_Cen             187.01              -50.230556          3.91                
(187.079,-64.341)   187.07875           -64.341389          6.04                
73_UMa              186.89625           55.712778           5.7                 
(186.965,-4.615)    186.965             -4.615278           6.22                
(187.106,-61.795)   187.10625           -61.795278          6.22                
(187.094,-39.041)   187.09375           -39.041389          5.44                
(187.139,-56.408)   187.139167          -56.407778          6.15                
(187.159,26.227)    187.15875           26.226667           6.54                
(187.186,25.899)    187.185833          25.899167           6.65                
17_Com              187.227917          25.912778           5.29                
18_Com              187.362083          24.108889           5.48                
(187.475,-56.525)   187.474583          -56.524722          5.8                 
(187.491,-41.736)   187.49125           -41.736111          6.02                
20_Com              187.43              20.896111           5.69                
7Del_Crv            187.46625           -16.515556          2.95                
(187.52,-13.393)    187.52              -13.393056          6.35                
(187.573,-23.697)   187.572917          -23.696667          5.63                
74_UMa              187.48875           58.405833           5.35                
7_CVn               187.512083          51.535556           6.21                
75_UMa              187.517917          58.7675             6.08                
Gam_Cru             187.79125           -57.113333          1.63                
Gam_Cru             187.819583          -57.081111          6.42                
4_Dra               187.527917          69.201111           4.95                
21_Com              187.7525            24.567222           5.46                
(187.709,53.077)    187.70875           53.076667           6.21                
(187.918,-59.424)   187.917917          -59.423889          5.48                
(188.042,-73.002)   188.041667          -73.001667          5.88                
(187.839,7.604)     187.839167          7.604167            6.05                
(187.982,-63.506)   187.9825            -63.506111          5.95                
(187.911,-5.052)    187.91125           -5.0525             6.19                
Gam_Mus             188.116667          -72.133056          3.87                
(188.019,-32.534)   188.01875           -32.533611          6.46                
8Eta_Crv            188.0175            -16.196111          4.31                
(188.15,-13.859)    188.15              -13.859167          5.74                
20_Vir              188.262083          10.295556           6.26                
(188.343,-19.792)   188.343333          -19.791944          6.26                
(188.393,-12.83)    188.392917          -12.830278          5.58                
22_Com              188.3925            24.283056           6.29                
21_Vir              188.445             -9.451944           5.48                
(188.497,-49.909)   188.496667          -49.909444          6.38                
(188.412,33.248)    188.412083          33.2475             5.42                
(188.448,33.385)    188.4475            33.384722           6.24                
8Bet_CVn            188.435417          41.3575             4.26                
9Bet_Crv            188.596667          -23.396667          2.65                
5Kap_Dra            188.370833          69.788333           3.87                
(188.676,-44.673)   188.67625           -44.673333          5.77                
23_Com              188.712917          22.629167           4.81                
(188.871,-61.842)   188.870833          -61.841944          6.22                
24_Com              188.77625           18.377222           6.56                
24_Com              188.7825            18.376944           5.02                
(188.784,21.881)    188.78375           21.881389           5.85                
(188.94,-41.022)    188.939583          -41.021944          5.13                
6_Dra               188.683333          70.021944           4.94                
(189.005,-39.87)    189.005             -39.87              5.8                 
(188.994,-20.527)   188.994167          -20.527222          6.2                 
Alp_Mus             189.295833          -69.135556          2.69                
25_Vir              189.1975            -5.831944           5.87                
(189.097,59.487)    189.097083          59.486944           5.5                 
25_Com              189.242917          17.089444           5.68                
Tau_Cen             189.425833          -48.541111          3.86                
(189.426,-27.139)   189.425833          -27.138889          5.45                
(189.81,-75.369)    189.810417          -75.369444          6.49                
(189.518,3.282)     189.518333          3.2825              6.33                
(189.719,-67.193)   189.71875           -67.193056          6.25                
(189.593,1.855)     189.593333          1.854722            5.71                
(189.625,6.988)     189.625             6.988333            7.08                
(189.686,-18.25)    189.685833          -18.250278          6.0                 
(189.765,-30.422)   189.764583          -30.422222          5.89                
9_CVn               189.692917          40.874444           6.37                
(189.759,22.659)    189.75875           22.659444           6.38                
26Chi_Vir           189.811667          -7.995556           4.66                
(189.982,-66.512)   189.981667          -66.511667          6.26                
26_Com              189.780417          21.0625             5.46                
(189.82,35.952)     189.820417          35.951944           6.45                
(189.969,-39.988)   189.96875           -39.9875            4.64                
(190.346,-46.146)   190.345833          -46.145556          5.84                
Gam_Cen             190.379167          -48.959722          2.17                
(190.521,-69.408)   190.52125           -69.4075            6.33                
(190.317,-13.014)   190.316667          -13.013611          6.08                
(190.318,-13.015)   190.3175            -13.015             5.98                
(190.486,-59.686)   190.485833          -59.685833          4.93                
27_Vir              190.393333          10.426389           6.19                
29Gam_Vir           190.415             -1.449444           3.65                
29Gam_Vir           190.415             -1.449444           3.68                
(190.455,-19.759)   190.455             -19.758611          6.03                
30Rho_Vir           190.47125           10.235556           4.88                
31_Vir              190.487917          6.806667            5.59                
(190.71,-63.059)    190.709583          -63.058611          5.31                
(190.648,-48.813)   190.6475            -48.813056          4.66                
(190.707,-55.947)   190.706667          -55.947222          6.08                
76_UMa              190.39125           62.713056           6.07                
(190.788,-56.176)   190.787917          -56.176111          6.0                 
(190.868,-58.903)   190.8675            -58.903056          6.4                 
(190.86,-40.178)    190.859583          -40.177778          6.44                
(190.909,-1.577)    190.90875           -1.576944           5.93                
(190.995,-36.349)   190.994583          -36.349167          6.39                
(191.002,-28.324)   191.002083          -28.323889          5.48                
(190.768,61.156)    190.7675            61.155556           6.38                
(191.257,-68.831)   191.257083          -68.831111          6.16                
Iot_Cru             191.407917          -60.981111          4.69                
(191.113,44.103)    191.112917          44.103056           6.33                
Bet_Mus             191.570417          -68.108056          3.05                
10_CVn              191.247917          39.278889           5.95                
(191.282,45.44)     191.2825            45.440278           4.99                
32_Vir              191.404583          7.673333            5.22                
(191.595,-56.489)   191.594583          -56.488889          4.65                
33_Vir              191.59375           9.54                5.67                
(191.692,-33.316)   191.691667          -33.315556          5.86                
27_Com              191.66125           16.5775             5.12                
(191.108,80.621)    191.108333          80.621111           6.4                 
Bet_Cru             191.93              -59.688611          1.25                
(191.76,5.951)      191.759583          5.950833            6.34                
34_Vir              191.806667          11.958056           6.07                
(191.889,-6.302)    191.889167          -6.301944           6.26                
(191.974,-24.852)   191.97375           -24.851667          6.44                
35_Vir              191.964167          3.572778            6.41                
(191.829,62.781)    191.82875           62.780833           5.89                
(192.11,-27.598)    192.11              -27.5975            5.66                
28_Com              192.059583          13.553056           6.56                
(192.437,-71.986)   192.437083          -71.986389          5.55                
7_Dra               191.893333          66.790278           5.43                
(192.196,24.84)     192.195833          24.840278           6.31                
29_Com              192.225833          14.1225             5.7                 
11_CVn              192.174167          48.466944           6.27                
(192.164,60.32)     192.164167          60.32               5.85                
(192.55,-60.401)    192.55              -60.400833          6.75                
30_Com              192.3225            27.552222           5.78                
Iot_Oct             193.744167          -85.123333          5.46                
(192.582,-48.46)    192.581667          -48.459722          6.24                
(192.741,-52.788)   192.74125           -52.7875            5.73                
(192.572,22.863)    192.5725            22.863333           6.43                
(192.672,-33.999)   192.671667          -33.999444          4.91                
(192.545,37.517)    192.544583          37.516944           5.89                
(192.824,-60.33)    192.824167          -60.329722          5.72                
(192.845,-10.338)   192.845417          -10.338333          6.41                
37_Vir              192.90375           3.056667            6.02                
(192.987,-39.681)   192.986667          -39.680833          5.98                
(193.022,-48.094)   193.022083          -48.094167          6.33                
(192.991,-26.738)   192.99125           -26.738056          6.15                
(193.102,-53.829)   193.1025            -53.829444          6.24                
31_Com              192.924583          27.540556           4.94                
32_Com              193.05125           17.073889           6.32                
(193.266,-54.952)   193.26625           -54.9525            5.93                
(193.115,16.122)    193.115             16.1225             6.3                 
(193.341,-60.329)   193.340833          -60.328611          5.76                
(193.279,-48.943)   193.27875           -48.943333          4.33                
(193.359,-40.179)   193.359167          -40.178889          4.27                
Kap_Cru             193.454583          -60.376944          5.9                 
38_Vir              193.296667          -3.553056           6.11                
(192.278,83.418)    192.2775            83.418056           5.85                
(192.307,83.413)    192.306667          83.412778           5.28                
35_Com              193.324167          21.245              4.9                 
(193.592,-58.431)   193.591667          -58.430556          6.58                
(193.409,-4.224)    193.40875           -4.223889           6.44                
Lam_Cru             193.663333          -59.146667          4.62                
Mu_1Cru             193.648333          -57.177778          4.03                
Mu_2Cru             193.653333          -57.168333          5.17                
41_Vir              193.457083          12.418611           6.25                
(193.578,-11.649)   193.577917          -11.648611          6.0                 
40Psi_Vir           193.588333          -9.538889           4.79                
(193.744,-44.152)   193.74375           -44.151944          5.89                
(193.555,33.534)    193.554583          33.534444           6.26                
77Eps_UMa           193.507083          55.959722           1.77                
(193.831,-42.916)   193.830833          -42.915833          5.47                
(194.131,-72.185)   194.13125           -72.185278          5.93                
(193.988,-56.836)   193.9875            -56.836111          5.32                
(193.735,47.197)    193.735417          47.196667           5.84                
43Del_Vir           193.900833          3.3975              3.38                
(193.972,-15.327)   193.972083          -15.326944          6.17                
(194.125,-26.46)    194.125417          -26.460278          6.62                
(194.268,-51.199)   194.268333          -51.198611          5.16                
12Alp1CVn           194.001667          38.314722           5.6                 
12Alp2CVn           194.007083          38.318333           2.9                 
8_Dra               193.86875           65.438611           5.24                
(194.073,54.099)    194.073333          54.099444           5.82                
(194.388,-22.754)   194.388333          -22.753889          6.31                
(194.282,46.177)    194.282083          46.176944           6.12                
36_Com              194.730833          17.409444           4.78                
44_Vir              194.914583          -3.811944           5.79                
(195.136,-33.505)   195.135833          -33.505278          6.02                
Del_Mus             195.5675            -71.548889          3.62                
37_Com              195.06875           30.785              4.9                 
46_Vir              195.149583          -3.368611           5.99                
(195.162,18.373)    195.161667          18.373056           6.2                 
(194.697,75.472)    194.697083          75.4725             6.01                
9_Dra               194.979583          66.597222           5.32                
38_Com              195.29              17.123056           5.96                
(195.772,-71.476)   195.771667          -71.476111          6.03                
78_UMa              195.1825            56.366389           4.93                
47Eps_Vir           195.544167          10.959167           2.83                
Xi_1Cen             195.888333          -49.527222          4.85                
(195.445,63.61)     195.445             63.610278           6.0                 
(195.942,-20.583)   195.942083          -20.583056          5.58                
(195.668,59.716)    195.668333          59.716111           6.53                
48_Vir              195.976667          -3.663333           6.59                
(196.2,-41.197)     196.200417          -41.196667          6.26                
(196.378,-52.115)   196.378333          -52.115             6.43                
(196.57,-48.464)    196.569583          -48.463611          4.71                
(196.646,-41.589)   196.64625           -41.588611          5.59                
Xi_2Cen             196.7275            -49.906111          4.27                
14_CVn              196.435417          35.798889           5.25                
(196.851,-59.861)   196.850833          -59.860556          5.99                
(196.468,45.269)    196.467917          45.268611           5.63                
39_Com              196.588333          21.153333           5.99                
(196.726,-35.862)   196.72625           -35.861944          6.54                
(196.542,29.029)    196.5425            29.029444           6.54                
40_Com              196.594167          22.616111           5.6                 
(196.207,73.025)    196.207083          73.025278           6.31                
(196.91,-53.46)     196.909583          -53.459722          5.71                
The_Mus             197.029167          -65.306389          5.51                
(196.595,62.042)    196.594583          62.041944           6.14                
41_Com              196.794583          27.624722           4.8                 
49_Vir              196.974167          -10.740278          5.19                
(196.973,27.556)    196.973333          27.555833           6.19                
(197.135,-8.984)    197.135417          -8.984444           5.55                
45Psi_Hya           197.26375           -23.118056          4.95                
(197.31,-9.538)     197.31              -9.538333           6.32                
(197.302,10.022)    197.301667          10.022222           5.78                
50_Vir              197.43875           -10.329444          5.94                
(197.449,16.849)    197.449167          16.848611           5.91                
51The_Vir           197.4875            -5.538889           4.38                
(197.411,37.423)    197.41125           37.423056           6.02                
(197.743,-52.567)   197.743333          -52.566944          6.06                
(197.965,-69.942)   197.965             -69.941944          5.91                
15_CVn              197.425             38.533889           6.28                
42Alp_Com           197.497083          17.529444           5.22                
42Alp_Com           197.497083          17.529444           5.22                
(197.787,-42.233)   197.786667          -42.233056          5.79                
17_CVn              197.513333          38.498889           5.91                
(197.971,-63.303)   197.97125           -63.302778          6.33                
(197.847,-43.369)   197.846667          -43.368889          5.25                
(197.459,62.229)    197.459167          62.229167           6.54                
(198.072,-59.921)   198.0725            -59.920833          4.6                 
(198.572,-78.447)   198.571667          -78.447222          5.85                
(198.204,-66.227)   198.20375           -66.226944          5.9                 
(197.913,-26.552)   197.913333          -26.551667          6.5                 
(198.013,-37.803)   198.013333          -37.803056          4.85                
(198.233,-59.817)   198.233333          -59.816667          6.16                
53_Vir              198.014583          -16.198611          5.04                
(198.212,-42.7)     198.212083          -42.699722          6.22                
43Bet_Com           197.968333          27.878056           4.26                
(198.035,24.258)    198.035             24.258056           6.33                
(198.348,-50.7)     198.347917          -50.7               5.89                
(198.137,11.556)    198.137083          11.556111           5.77                
(198.15,18.752)     198.149583          18.751667           6.53                
(198.55,-58.684)    198.550417          -58.683889          5.89                
(198.562,-59.103)   198.561667          -59.103333          4.92                
54_Vir              198.361667          -18.826667          6.28                
(198.49,-43.139)    198.489583          -43.138889          6.16                
(198.302,18.727)    198.301667          18.726944           6.11                
Eta_Mus             198.812083          -67.894444          4.8                 
(198.857,-69.68)    198.857083          -69.679722          6.37                
55_Vir              198.545417          -19.930833          5.33                
(198.68,-48.957)    198.679583          -48.956667          5.89                
(198.429,40.153)    198.429167          40.152778           4.92                
(198.63,11.332)     198.630417          11.331667           5.67                
(198.79,-36.371)    198.790417          -36.371111          6.19                
(199.187,-65.138)   199.186667          -65.138333          6.07                
57_Vir              198.995             -19.943056          5.22                
(199.304,-66.784)   199.304167          -66.783611          4.87                
(198.383,72.799)    198.383333          72.798889           6.59                
19_CVn              198.883333          40.855278           5.79                
(199.106,-1.391)    199.10625           -1.390556           6.68                
(199.221,-31.506)   199.22125           -31.506111          5.1                 
(199.06,19.052)     199.059583          19.051667           6.45                
(199.308,-43.979)   199.307917          -43.979444          5.84                
(198.106,80.471)    198.105833          80.471389           6.25                
(199.135,19.785)    199.134583          19.785278           6.45                
59_Vir              199.19375           9.424167            5.22                
(199.829,-72.036)   199.82875           -72.035556          6.04                
(199.315,13.676)    199.315             13.675556           5.33                
(199.375,-0.677)    199.374583          -0.676667           6.37                
60Sig_Vir           199.40125           5.469722            4.8                 
(199.644,-51.286)   199.644167          -51.286111          6.19                
20_CVn              199.385417          40.5725             4.73                
(199.119,68.408)    199.119167          68.408056           6.2                 
61_Vir              199.60125           -18.311389          4.74                
46Gam_Hya           199.730417          -23.171667          3.0                 
(199.713,3.688)     199.712917          3.687778            6.62                
(199.616,34.098)    199.615833          34.098056           5.82                
21_CVn              199.560417          49.681944           5.15                
(200.145,-59.773)   200.145417          -59.773333          6.18                
(199.768,35.128)    199.7675            35.128056           6.02                
(200.158,-52.748)   200.1575            -52.748056          5.48                
(200.201,-55.801)   200.20125           -55.800556          6.02                
Iot_Cen             200.149167          -36.712222          2.75                
(200.24,-46.881)    200.240417          -46.880556          5.77                
(200.719,-72.147)   200.719167          -72.146667          6.05                
(200.173,2.942)     200.173333          2.941667            6.26                
23_CVn              200.079167          40.150556           5.6                 
(200.375,-19.489)   200.374583          -19.488889          6.21                
(200.649,-60.972)   200.64875           -60.972222          6.18                
(200.658,-60.988)   200.657917          -60.988333          4.53                
(200.568,-52.183)   200.5675            -52.183056          5.83                
(200.423,2.087)     200.423333          2.087222            5.69                
(200.72,-47.943)    200.719583          -47.943056          6.16                
(200.761,-48.563)   200.760833          -48.562778          6.38                
64_Vir              200.540417          5.154722            5.87                
(201.002,-64.536)   201.002083          -64.535833          4.53                
Iot1Mus             201.279583          -74.887778          5.05                
(200.786,-33.19)    200.78625           -33.19              6.22                
63_Vir              200.754583          -17.735278          5.37                
(200.516,43.903)    200.515833          43.903056           6.35                
(200.968,-49.823)   200.967917          -49.823056          6.48                
65_Vir              200.82875           -4.924444           5.89                
(201.308,-64.485)   201.307917          -64.485278          5.31                
(201.459,-70.628)   201.45875           -70.6275            5.67                
66_Vir              201.138333          -5.163889           5.75                
Iot2Mus             201.82625           -74.691944          6.63                
(200.975,37.034)    200.975             37.033889           6.07                
(201.127,12.432)    201.127083          12.431944           6.44                
79Zet_UMa           200.98125           54.925278           2.27                
79Zet_UMa           200.985             54.921667           3.95                
67Alp_Vir           201.298333          -11.161389          0.98                
(201.278,23.854)    201.277917          23.854444           5.78                
(201.532,-39.755)   201.5325            -39.755278          5.09                
(201.548,-1.192)    201.5475            -1.1925             5.97                
(201.734,-41.498)   201.73375           -41.498056          5.69                
(201.776,-49.144)   201.77625           -49.143889          6.31                
80_UMa              201.30625           54.988056           4.01                
(201.837,-49.381)   201.836667          -49.380833          6.28                
68_Vir              201.68              -12.707778          5.25                
(201.811,-40.163)   201.81125           -40.163056          6.4                 
(202.193,-69.628)   202.193333          -69.628056          6.2                 
(201.569,46.028)    201.569167          46.028056           5.88                
69_Vir              201.863333          -15.973611          4.76                
(202.282,-64.676)   202.281667          -64.675833          6.11                
(201.5,63.261)      201.499583          63.261111           6.5                 
(202.355,-51.165)   202.355             -51.165278          5.06                
70_Vir              202.1075            13.778889           4.98                
(201.534,72.391)    201.53375           72.391389           5.79                
(201.769,64.736)    201.769167          64.735556           6.66                
(201.795,64.719)    201.794583          64.719444           7.04                
(201.998,52.746)    201.997917          52.745833           6.34                
(202.109,40.73)     202.109167          40.729722           6.47                
(202.312,-1.364)    202.312083          -1.364444           6.43                
(202.049,50.587)    202.04875           50.587222           6.8                 
(202.428,-23.281)   202.428333          -23.281389          4.97                
71_Vir              202.304167          10.818333           5.65                
(203.312,-77.568)   203.311667          -77.568333          6.48                
(202.19,50.718)     202.190417          50.718333           6.43                
Kap_Oct             205.23125           -85.786111          5.58                
(202.113,59.946)    202.112917          59.945833           5.4                 
(202.5,7.179)       202.500417          7.178889            6.17                
(202.49,6.013)      202.49              6.013333            6.51                
72_Vir              202.607083          -6.470278           6.09                
(202.761,-39.408)   202.76125           -39.4075            3.88                
(202.889,-28.113)   202.88875           -28.112778          6.47                
(201.736,78.644)    201.73625           78.643889           5.77                
(203.022,-38.399)   203.022083          -38.399167          6.16                
(203.399,-65.632)   203.39875           -65.6325            6.37                
73_Vir              203.011667          -18.728889          6.01                
74_Vir              202.99125           -6.255833           4.69                
(202.816,42.106)    202.815833          42.106111           6.08                
(203.15,-28.693)    203.149583          -28.692778          5.69                
(203.144,-29.565)   203.14375           -29.565278          6.45                
75_Vir              203.215417          -15.363056          5.55                
76_Vir              203.242083          -10.165             5.21                
(203.253,-7.195)    203.252917          -7.195              6.68                
(203.2,24.346)      203.200417          24.346389           6.11                
(203.62,-48.272)    203.620417          -48.272222          6.33                
(203.682,-33.311)   203.681667          -33.310833          6.44                
78_Vir              203.532917          3.658889            4.94                
(203.669,-13.214)   203.66875           -13.214444          5.91                
79Zet_Vir           203.673333          -0.595833           3.37                
(203.591,38.789)    203.590833          38.789167           6.37                
81_UMa              203.530417          55.348611           5.6                 
(203.699,37.182)    203.699167          37.1825             4.98                
80_Vir              203.880417          -5.396111           5.73                
24_CVn              203.61375           49.016111           4.7                 
(204.301,-61.692)   204.300833          -61.691944          5.63                
(203.889,10.205)    203.88875           10.204722           6.49                
(204.8,-75.684)     204.799583          -75.683889          6.34                
(203.809,44.197)    203.80875           44.196944           6.84                
(204.21,-34.468)    204.210417          -34.467778          6.5                 
(204.275,-44.143)   204.275             -44.143333          5.98                
(204.69,-70.445)    204.690417          -70.445             6.1                 
(204.202,-26.495)   204.201667          -26.495             5.78                
(204.349,-46.428)   204.34875           -46.428333          5.9                 
(204.532,-58.415)   204.531667          -58.415             6.42                
(204.246,24.613)    204.24625           24.613333           5.74                
(204.705,-57.623)   204.704583          -57.623056          6.01                
(205.002,-70.788)   205.0025            -70.788333          6.59                
(204.166,49.487)    204.165833          49.486667           6.49                
25_CVn              204.365             36.295              4.82                
(204.675,-29.561)   204.675             -29.560833          5.83                
(204.533,14.302)    204.532917          14.301667           6.52                
(205.045,-64.577)   205.045417          -64.576944          5.79                
(203.678,76.547)    203.678333          76.546667           6.57                
Eps_Cen             204.971667          -53.466389          2.3                 
(204.429,50.715)    204.429167          50.714722           6.48                
(204.999,-49.95)    204.99875           -49.950278          6.0                 
(204.92,-39.748)    204.92              -39.748056          6.27                
(204.952,-40.052)   204.9525            -40.051944          5.6                 
(204.76,18.265)     204.759583          18.265278           6.48                
(204.894,10.746)    204.894167          10.746111           5.57                
(204.296,71.242)    204.295833          71.242222           5.5                 
(205.505,-58.787)   205.504583          -58.787222          5.38                
(205.436,-54.56)    205.43625           -54.56              5.01                
82_UMa              204.876667          52.921389           5.46                
(205.065,31.012)    205.065             31.011944           6.21                
1_Boo               205.16875           19.955556           5.75                
(205.163,28.065)    205.162917          28.065278           6.23                
(205.379,-23.45)    205.37875           -23.449722          6.59                
(205.44,-33.597)    205.440417          -33.596944          6.05                
(205.097,50.519)    205.096667          50.519444           6.32                
2_Boo               205.259583          22.495833           5.62                
82_Vir              205.403333          -8.703056           5.01                
(205.734,-56.768)   205.73375           -56.768056          6.0                 
(205.728,-50.791)   205.7275            -50.790556          6.41                
(205.089,57.208)    205.08875           57.2075             6.29                
83_UMa              205.184583          54.681667           4.66                
(205.729,-41.401)   205.729167          -41.401111          5.98                
(205.553,8.388)     205.552917          8.388333            6.16                
(205.917,-42.068)   205.916667          -42.0675            5.98                
(206.066,-51.013)   206.06625           -51.013056          6.47                
84_Vir              205.765417          3.538056            5.36                
(205.62,41.674)     205.62              41.674167           6.3                 
(205.681,34.989)    205.680833          34.988889           5.98                
(205.375,64.823)    205.374583          64.8225             5.85                
(205.976,-5.499)    205.97625           -5.498889           6.51                
(205.938,22.7)      205.938333          22.700278           6.13                
83_Vir              206.124167          -16.179167          5.6                 
(206.19,-25.501)    206.190417          -25.500833          6.21                
(206.404,-26.116)   206.40375           -26.116111          5.81                
1_Cen               206.421667          -33.043889          4.23                
(205.978,52.064)    205.977917          52.064444           6.02                
85_Vir              206.39625           -15.7675            6.19                
(206.795,-62.59)    206.794583          -62.59              6.51                
(206.664,-51.433)   206.66375           -51.432778          4.65                
86_Vir              206.484583          -12.426667          5.51                
(206.735,-36.252)   206.735             -36.251944          5.15                
(206.865,-50.249)   206.865             -50.249444          5.91                
(206.91,-50.321)    206.91              -50.321111          5.45                
(206.305,55.879)    206.305             55.879444           6.5                 
(206.806,-9.709)    206.80625           -9.709167           6.05                
(206.556,41.089)    206.55625           41.088611           5.87                
(206.579,38.504)    206.579167          38.503889           5.94                
87_Vir              206.855833          -17.86              5.43                
3_Boo               206.680417          25.702222           5.95                
(206.738,6.351)     206.737917          6.350556            6.33                
(205.664,78.064)    205.66375           78.064444           5.91                
4Tau_Boo            206.815417          17.456667           4.5                 
(206.749,38.543)    206.749167          38.542778           5.5                 
84_UMa              206.64875           54.432778           5.7                 
(208.911,-82.666)   208.91125           -82.666111          5.95                
(207.23,-35.704)    207.229583          -35.703889          6.53                
Nu_Cen              207.37625           -41.687778          3.41                
85Eta_UMa           206.885             49.313333           1.86                
2_Cen               207.36125           -34.450833          4.19                
Mu_Cen              207.404167          -42.473889          3.04                
(207.948,-69.401)   207.9475            -69.401389          5.75                
(207.161,31.19)     207.16125           31.190278           5.62                
89_Vir              207.467917          -18.134167          4.97                
(207.527,-29.081)   207.527083          -29.081389          6.18                
(207.581,-39.901)   207.580833          -39.901111          6.44                
(207.238,39.543)    207.238333          39.542778           7.4                 
5Ups_Boo            207.369167          15.797778           4.07                
6_Boo               207.428333          21.264167           4.91                
(207.644,-19.897)   207.64375           -19.897222          6.53                
(205.596,82.752)    205.59625           82.7525             5.98                
(207.438,36.633)    207.4375            36.632778           6.38                
(207.603,5.497)     207.602917          5.497222            6.01                
(207.947,-46.899)   207.946667          -46.899167          5.77                
(208.02,-52.812)    208.02              -52.811667          5.25                
(207.902,-36.433)   207.9025            -36.433333          6.35                
(207.835,-24.391)   207.835             -24.390833          6.45                
3_Cen               207.956667          -32.994444          4.56                
3_Cen               207.95875           -32.994722          6.06                
(208.004,-31.619)   208.00375           -31.619444          6.12                
(207.44,61.489)     207.439583          61.489167           5.96                
(207.769,34.772)    207.76875           34.7725             6.65                
(207.788,34.664)    207.788333          34.664444           5.87                
(207.615,58.539)    207.615417          58.539444           6.46                
(208.43,-53.374)    208.429583          -53.373611          5.89                
(208.704,-67.652)   208.70375           -67.6525            5.71                
(207.948,34.444)    207.947917          34.444167           4.74                
(208.077,12.165)    208.076667          12.165278           6.04                
4_Cen               208.302083          -31.927778          4.73                
(208.387,-35.664)   208.386667          -35.664167          5.54                
(208.487,-47.128)   208.487083          -47.128056          6.1                 
(208.468,-35.314)   208.4675            -35.314444          6.19                
7_Boo               208.30375           17.932778           5.7                 
10_Dra              207.857917          64.723333           4.65                
(207.747,68.315)    207.746667          68.315278           6.4                 
(208.569,-28.57)    208.569167          -28.569722          6.04                
